Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2010-04-01 00:00:00,2026-04-24 03:33:00,1.232,0.104,249.08,5.2,0,0,16
2009-08-12 00:00:00,2026-04-24 09:42:00,1.426,0.096,243.3,5.8,0,0,19
2007-09-03 00:00:00,2026-04-24 12:09:00,1.366,0.092,239.18,5.6,0,0,18
2007-11-30 00:00:00,2026-04-24 15:29:00,3.766,0.248,243.35,15.4,0,39,19
2010-07-28 00:00:00,2026-04-24 02:55:00,0.156,0,242.07,0.6,0,0,1
2007-09-02 00:00:00,2026-04-24 04:16:00,0.322,0.122,242.1,1.4,0,0,0
2010-03-10 00:00:00,2026-04-24 22:12:00,1.45,0.224,242.68,6,0,1,1
2008-05-19 00:00:00,2026-04-24 06:13:00,1.196,0,237.2,5,0,0,18
2007-10-03 00:00:00,2026-04-24 07:58:00,0.366,0.084,242.67,1.6,0,0,0
2008-08-12 00:00:00,2026-04-24 13:32:00,1.322,0.066,245.47,5.4,0,0,19
2009-06-25 00:00:00,2026-04-24 14:48:00,0.312,0.214,241.63,1.4,0,0,1
2008-11-05 00:00:00,2026-04-24 01:35:00,2.504,0.084,236.99,10.6,0,0,0
2006-12-30 00:00:00,2026-04-24 10:37:00,3.858,0.334,234.98,16.6,0,22,17
2009-03-09 00:00:00,2026-04-24 09:42:00,0.36,0.078,242.42,1.6,0,0,0
2007-01-16 00:00:00,2026-04-24 02:12:00,0.22,0,245.51,1,0,0,0
2008-12-28 00:00:00,2026-04-24 01:28:00,3.24,0.328,244.23,13.2,40,1,0
2009-11-06 00:00:00,2026-04-24 08:24:00,1.488,0.062,238.91,6.2,0,0,18
2008-06-29 00:00:00,2026-04-24 00:12:00,1.662,0.182,236.91,7,0,0,13
2010-11-07 00:00:00,2026-04-24 22:43:00,3.572,0.22,239.69,14.8,38,1,1
2007-09-28 00:00:00,2026-04-24 04:28:00,0.284,0.062,241.63,1.2,0,0,0
2010-10-08 00:00:00,2026-04-24 12:11:00,0.262,0.124,242.67,1.2,0,0,0
2008-12-13 00:00:00,2026-04-24 06:06:00,0.218,0.05,244.82,0.8,0,0,0
2007-10-24 00:00:00,2026-04-24 11:48:00,3.834,0.318,235.96,16.2,38,0,17
2007-08-28 00:00:00,2026-04-24 01:08:00,0.578,0.22,239.46,2.6,0,0,0
2008-06-04 00:00:00,2026-04-24 17:43:00,0.416,0,243.38,1.6,0,0,1
2009-05-21 00:00:00,2026-04-24 03:46:00,0.232,0,242.93,1,0,0,1
2010-09-16 00:00:00,2026-04-24 06:13:00,0.308,0.202,239.16,1.4,0,1,1
2010-08-31 00:00:00,2026-04-24 09:07:00,3.924,0.274,239.27,16.4,1,40,18
2010-01-05 00:00:00,2026-04-24 23:39:00,1.69,0.196,243.15,7,0,0,19
2009-12-17 00:00:00,2026-04-24 17:37:00,0.79,0.21,248.01,3.2,0,2,0
2008-04-13 00:00:00,2026-04-24 11:38:00,0.256,0,240.02,1,0,0,1
2008-08-30 00:00:00,2026-04-24 12:39:00,0.178,0.15,239.92,0.8,0,0,1
2008-04-13 00:00:00,2026-04-24 19:38:00,3.404,0.438,233.91,14.8,0,29,10
2008-02-05 00:00:00,2026-04-24 16:57:00,0.324,0.112,245.26,1.4,0,1,1
2007-11-01 00:00:00,2026-04-24 02:11:00,0.314,0.172,244.11,1.4,0,0,0
2009-10-17 00:00:00,2026-04-24 08:15:00,2.076,0.08,238.42,8.6,0,0,18
2010-10-23 00:00:00,2026-04-24 21:21:00,1.972,0.152,239.24,8.2,1,0,1
2009-10-22 00:00:00,2026-04-24 06:13:00,0.962,0.296,246.68,4,0,2,12
2008-09-15 00:00:00,2026-04-24 20:12:00,2.406,0.352,236.67,10.8,0,1,1
2008-09-21 00:00:00,2026-04-24 12:40:00,5.306,0.424,235.32,22.6,37,0,0
2010-10-03 00:00:00,2026-04-24 13:45:00,1.616,0.136,243.17,6.6,0,0,19
2007-09-05 00:00:00,2026-04-24 20:33:00,1.852,0.17,236.91,8,1,0,17
2007-03-05 00:00:00,2026-04-24 15:44:00,0.278,0.062,236.41,1.4,0,0,0
2010-04-03 00:00:00,2026-04-24 00:23:00,0.266,0,241.71,1.2,0,0,0
2009-09-28 00:00:00,2026-04-24 16:41:00,0.128,0,243.44,0.4,0,0,1
2008-10-20 00:00:00,2026-04-24 23:32:00,0.424,0.072,241.88,1.8,0,1,1
2007-06-29 00:00:00,2026-04-24 09:23:00,0.222,0.116,238.47,1,0,0,0
2009-10-14 00:00:00,2026-04-24 14:15:00,0.456,0,240.56,1.8,0,0,0
2009-12-14 00:00:00,2026-04-24 15:15:00,0.728,0.214,247.52,3,0,1,1
2008-12-13 00:00:00,2026-04-24 01:46:00,0.282,0.05,242.78,1.2,0,0,0
2009-01-28 00:00:00,2026-04-24 22:47:00,0.34,0,245.31,1.4,0,1,0
2010-11-10 00:00:00,2026-04-24 06:02:00,1.5,0.186,242.1,6.2,0,1,19
2008-11-27 00:00:00,2026-04-24 11:06:00,1.28,0.074,241.24,5.2,0,0,18
2009-02-20 00:00:00,2026-04-24 08:12:00,0.48,0.06,238.71,2,0,0,0
2008-07-20 00:00:00,2026-04-24 23:47:00,0.32,0.216,241.96,1.6,0,0,0
2008-04-30 00:00:00,2026-04-24 04:03:00,0.428,0.254,242.1,2,0,2,0
2007-05-20 00:00:00,2026-04-24 04:22:00,0.31,0.07,235.73,1.4,0,1,0
2009-05-01 00:00:00,2026-04-24 07:49:00,1.902,0.054,237.3,8,0,0,17
2008-07-15 00:00:00,2026-04-24 00:08:00,0.26,0.098,241.94,1.2,0,0,1
2008-05-01 00:00:00,2026-04-24 15:55:00,1.67,0.16,238.81,7,0,0,17
2008-04-01 00:00:00,2026-04-24 10:26:00,1.84,0.084,237.54,7.8,0,0,17
2007-06-12 00:00:00,2026-04-24 06:09:00,1.472,0,240.72,6.2,0,0,17
2008-07-05 00:00:00,2026-04-24 18:05:00,0.324,0.1,242.1,1.4,0,0,1
2007-04-11 00:00:00,2026-04-24 13:10:00,0.288,0.082,242.65,1.2,0,0,0
2009-01-02 00:00:00,2026-04-24 08:52:00,1.896,0.086,241.99,7.8,0,0,18
2007-11-06 00:00:00,2026-04-24 10:41:00,1.19,0,239.49,4.8,0,1,17
2010-02-22 00:00:00,2026-04-24 11:30:00,1.472,0.198,237.8,6.2,0,1,18
2007-04-13 00:00:00,2026-04-24 14:31:00,0.396,0.212,238.94,1.8,0,0,0
2010-02-04 00:00:00,2026-04-24 02:44:00,0.488,0.334,242.89,2.4,0,1,1
2007-12-08 00:00:00,2026-04-24 12:52:00,1.236,0.108,236.52,5.2,0,0,17
2010-07-03 00:00:00,2026-04-24 00:19:00,0.436,0,244.34,1.8,0,0,1
2008-12-30 00:00:00,2026-04-24 13:28:00,1.344,0,241.55,5.4,0,0,18
2010-04-25 00:00:00,2026-04-24 03:28:00,1.638,0.434,242.49,7,0,1,2
2009-08-27 00:00:00,2026-04-24 00:10:00,0.406,0.212,242.19,1.8,0,0,1
2008-03-26 00:00:00,2026-04-24 16:29:00,0.4,0.204,246.57,1.8,0,0,0
2008-09-05 00:00:00,2026-04-24 18:40:00,1.432,0,237.33,6,0,0,18
2008-01-29 00:00:00,2026-04-24 21:21:00,2.312,0.076,238.04,9.8,0,0,0
2008-09-21 00:00:00,2026-04-24 17:01:00,0.412,0.226,245.06,1.8,0,2,1
2009-07-10 00:00:00,2026-04-24 19:57:00,4.204,0.198,233.51,18,36,12,1
2008-04-12 00:00:00,2026-04-24 15:06:00,0.45,0.23,247.58,2,0,2,0
2007-12-03 00:00:00,2026-04-24 01:20:00,0.222,0,244.14,1,0,0,0
2009-04-17 00:00:00,2026-04-24 11:52:00,0.318,0,242.74,1.4,0,0,0
2010-04-08 00:00:00,2026-04-24 05:44:00,0.444,0.342,240.11,2.4,0,2,1
2009-01-17 00:00:00,2026-04-24 15:19:00,0.364,0,246.86,1.8,0,0,0
2008-07-10 00:00:00,2026-04-24 11:51:00,2.908,0.408,234.45,12.6,0,2,17
2010-05-15 00:00:00,2026-04-24 16:36:00,0.488,0.112,243.06,2.2,0,0,1
2009-11-28 00:00:00,2026-04-24 19:45:00,1.684,0.094,241.9,6.8,1,0,18
2008-11-07 00:00:00,2026-04-24 12:09:00,0.23,0.132,239.14,1,0,0,0
2008-12-18 00:00:00,2026-04-24 10:18:00,1.392,0.096,240.14,5.8,0,0,18
2007-07-16 00:00:00,2026-04-24 12:58:00,0.292,0.184,232.64,1.4,0,1,0
2009-08-26 00:00:00,2026-04-24 11:51:00,0.262,0.15,242.69,1.2,0,0,1
2009-04-17 00:00:00,2026-04-24 11:48:00,0.318,0,242.27,1.4,0,0,1
2008-02-14 00:00:00,2026-04-24 01:00:00,0.326,0.104,244.93,1.4,0,0,0
2010-08-25 00:00:00,2026-04-24 14:08:00,0.246,0.066,238.18,1,0,0,1
2008-10-24 00:00:00,2026-04-24 02:01:00,0.266,0,243.72,1.2,0,0,1
2007-01-29 00:00:00,2026-04-24 18:36:00,2.368,0,235.99,10,0,0,18
2008-08-01 00:00:00,2026-04-24 00:41:00,1.316,0.05,243.15,5.4,0,0,18
2009-03-18 00:00:00,2026-04-24 22:22:00,1.722,0.178,244.83,7,1,0,18
2009-10-04 00:00:00,2026-04-24 10:36:00,1.416,0,241.73,5.8,0,0,18
2010-01-21 00:00:00,2026-04-24 23:00:00,2.072,0.058,242.04,8.6,0,2,18
2009-01-27 00:00:00,2026-04-24 20:54:00,1.172,0.086,242.96,4.8,0,0,0
2010-06-24 00:00:00,2026-04-24 13:57:00,0.264,0.086,239.64,1.2,0,0,1
2007-02-03 00:00:00,2026-04-24 02:54:00,0.29,0.11,241.19,1.2,0,1,0
2009-05-25 00:00:00,2026-04-24 11:28:00,0.288,0.056,237.88,1.2,0,0,1
2010-03-27 00:00:00,2026-04-24 11:57:00,1.474,0.226,241.63,6,0,1,19
2007-02-22 00:00:00,2026-04-24 16:13:00,0.71,0.124,244.7,2.8,0,0,0
2008-05-22 00:00:00,2026-04-24 02:05:00,0.264,0.11,239.24,1.2,0,1,1
2009-09-02 00:00:00,2026-04-24 03:19:00,0.25,0,248.66,1,0,0,0
2008-12-25 00:00:00,2026-04-24 13:48:00,0.34,0.082,241.63,1.4,0,0,0
2007-04-10 00:00:00,2026-04-24 00:43:00,0.25,0.052,241.42,1.2,0,0,0
2007-03-03 00:00:00,2026-04-24 03:50:00,0.218,0,243.08,0.8,0,0,0
2009-08-23 00:00:00,2026-04-24 12:42:00,0.232,0.128,240.35,1,0,0,0
2008-12-20 00:00:00,2026-04-24 19:14:00,3.186,0.088,241.42,13.2,0,0,18
2008-09-08 00:00:00,2026-04-24 18:02:00,0.178,0.156,242.47,0.8,0,0,1
2007-02-26 00:00:00,2026-04-24 17:45:00,0.368,0.22,241.85,1.8,0,2,0
2007-03-25 00:00:00,2026-04-24 13:54:00,1.676,0.268,244.34,6.8,0,2,19
2008-10-16 00:00:00,2026-04-24 23:30:00,0.84,0.172,241.3,3.6,0,0,0
2010-01-21 00:00:00,2026-04-24 03:44:00,0.238,0,242.8,1,0,0,0
2009-09-18 00:00:00,2026-04-24 13:25:00,0.362,0.084,241.41,1.4,0,2,1
2008-10-29 00:00:00,2026-04-24 23:59:00,0.686,0.062,242.07,2.8,0,0,0
2010-02-23 00:00:00,2026-04-24 16:00:00,0.388,0.204,245.3,1.8,0,1,1
2008-07-30 00:00:00,2026-04-24 09:24:00,0.346,0,240.31,1.8,0,0,1
2009-08-25 00:00:00,2026-04-24 10:09:00,0.396,0,241.7,1.6,0,0,0
2008-11-29 00:00:00,2026-04-24 14:35:00,3.972,0.106,239.23,16.6,38,5,17
2008-06-27 00:00:00,2026-04-24 11:01:00,1.426,0.082,237.23,6,0,0,18
2009-11-10 00:00:00,2026-04-24 04:24:00,0.4,0.226,242.81,1.8,0,0,1
2008-06-05 00:00:00,2026-04-24 06:12:00,0.34,0.11,241.56,1.4,0,2,0
2007-10-29 00:00:00,2026-04-24 17:03:00,0.206,0,243.71,0.8,0,0,0
2008-07-05 00:00:00,2026-04-24 08:57:00,1.302,0,238.62,5.4,0,0,18
2010-04-06 00:00:00,2026-04-24 00:40:00,0.19,0,243.2,0.8,0,0,0
2007-01-14 00:00:00,2026-04-24 07:03:00,0.28,0.102,240.67,1.2,0,0,0
2007-10-26 00:00:00,2026-04-24 00:11:00,1.076,0,242.18,4.6,0,0,0
2007-02-26 00:00:00,2026-04-24 20:11:00,0.36,0.192,235.64,1.6,0,2,0
2009-04-09 00:00:00,2026-04-24 10:13:00,1.262,0,241.01,5.2,0,0,18
2007-12-04 00:00:00,2026-04-24 13:42:00,0.214,0,239.48,0.8,0,0,0
2009-08-12 00:00:00,2026-04-24 03:21:00,0.338,0.138,244.64,1.4,0,1,1
2007-01-21 00:00:00,2026-04-24 03:15:00,1.094,0.226,242.34,6.2,0,0,0
2007-05-22 00:00:00,2026-04-24 19:57:00,2.162,0.296,234.88,9.4,0,4,0
2008-04-14 00:00:00,2026-04-24 14:34:00,0.5,0.182,241.09,2.2,0,0,0
2007-09-22 00:00:00,2026-04-24 05:02:00,0.192,0.076,239.31,0.8,0,1,0
2007-12-28 00:00:00,2026-04-24 23:51:00,3.718,0.218,242.11,15.2,0,1,18
2010-01-15 00:00:00,2026-04-24 18:59:00,1.904,0.394,239.64,8,0,0,1
2009-01-15 00:00:00,2026-04-24 09:27:00,1.366,0,243,5.6,0,0,18
2009-07-08 00:00:00,2026-04-24 21:16:00,0.32,0.242,240.99,1.6,0,1,1
2008-07-07 00:00:00,2026-04-24 07:00:00,0.628,0.112,241.1,3.2,0,0,0
2009-09-15 00:00:00,2026-04-24 17:37:00,0.47,0.128,244.08,2,0,0,1
2007-11-18 00:00:00,2026-04-24 22:30:00,1.766,0.162,241.7,7.2,0,0,18
2010-12-09 00:00:00,2026-04-24 08:58:00,0.24,0.076,241.37,1.2,0,2,1
2009-05-01 00:00:00,2026-04-24 16:07:00,0.29,0.054,247.64,1.2,0,0,0
2008-07-22 00:00:00,2026-04-24 06:44:00,1.188,0,237.49,5,0,0,18
2008-10-01 00:00:00,2026-04-24 22:23:00,1.264,0.232,242.36,5.4,0,0,0
2008-05-25 00:00:00,2026-04-24 22:40:00,4.228,0.512,236.24,18.2,0,22,18
2008-01-25 00:00:00,2026-04-24 06:40:00,0.512,0.204,245.59,2.2,0,0,0
2007-12-08 00:00:00,2026-04-24 12:04:00,1.12,0,234.63,4.6,0,0,17
2007-02-19 00:00:00,2026-04-24 10:45:00,1.498,0.206,236.25,6.4,0,1,17
2007-01-04 00:00:00,2026-04-24 01:38:00,3.602,0.06,237.41,15,37,0,17
2009-02-07 00:00:00,2026-04-24 20:24:00,0.466,0.338,242.01,2.4,0,1,1
2006-12-31 00:00:00,2026-04-24 03:17:00,0.298,0.154,247.36,1.4,0,0,0
2009-05-10 00:00:00,2026-04-24 11:48:00,0.296,0.068,240.77,1.2,0,0,0
2008-05-13 00:00:00,2026-04-24 19:24:00,0.26,0.114,242.35,1.2,0,0,0
2009-11-07 00:00:00,2026-04-24 23:50:00,0.204,0.108,243.86,0.8,0,0,1
2009-11-20 00:00:00,2026-04-24 03:37:00,0.318,0.072,243.04,1.4,0,0,1
2010-06-28 00:00:00,2026-04-24 01:06:00,0.232,0.086,239.93,1,0,0,1
2010-07-01 00:00:00,2026-04-24 14:36:00,0.342,0.136,247.59,1.4,0,0,1
2008-09-06 00:00:00,2026-04-24 09:00:00,1.282,0,236.44,5.4,1,0,18
2008-08-05 00:00:00,2026-04-24 01:09:00,1.102,0.14,237.84,4.6,0,1,1
2007-02-13 00:00:00,2026-04-24 12:26:00,0.558,0,242.07,2.2,0,0,0
2010-07-31 00:00:00,2026-04-24 02:45:00,0.23,0.09,241.41,1,0,0,0
2009-06-01 00:00:00,2026-04-24 12:12:00,1.364,0.066,243.53,5.6,0,0,18
2007-01-08 00:00:00,2026-04-24 04:08:00,0.536,0.158,236.26,2.4,0,0,0
2009-07-01 00:00:00,2026-04-24 13:58:00,4.056,0.096,245.96,16.4,2,39,19
2008-04-17 00:00:00,2026-04-24 20:55:00,2.726,0.2,235.72,11.6,0,2,17
2009-08-19 00:00:00,2026-04-24 17:18:00,0.44,0.342,243.15,2.2,0,1,1
2009-10-17 00:00:00,2026-04-24 01:47:00,0.23,0,244.4,0.8,0,0,1
2007-12-13 00:00:00,2026-04-24 02:42:00,0.224,0,243.99,1,0,0,0
2009-03-07 00:00:00,2026-04-24 10:43:00,0.862,0.116,240.65,3.6,0,0,13
2009-05-31 00:00:00,2026-04-24 10:24:00,1.752,0.088,240.62,7.2,0,0,19
2008-06-24 00:00:00,2026-04-24 15:33:00,1.138,0,238.68,5,1,10,1
2010-01-02 00:00:00,2026-04-24 07:58:00,2.204,0.098,240.09,9.2,0,0,18
2009-07-15 00:00:00,2026-04-24 21:24:00,0.292,0.198,243.13,1.4,0,2,1
2008-09-13 00:00:00,2026-04-24 07:56:00,1.502,0,238.82,6.2,0,0,18
2009-08-09 00:00:00,2026-04-24 04:48:00,0.136,0,241.58,0.6,0,0,1
2010-01-04 00:00:00,2026-04-24 22:27:00,1.626,0.08,243.59,6.6,0,2,19
2010-07-04 00:00:00,2026-04-24 08:15:00,1.386,0.056,241.86,5.6,0,0,19
2007-06-30 00:00:00,2026-04-24 09:10:00,0.2,0.096,239.83,1,0,1,0
2010-01-24 00:00:00,2026-04-24 19:38:00,1.974,0.104,238.38,8.2,0,0,19
2009-05-05 00:00:00,2026-04-24 14:36:00,1.556,0.106,238.45,7.2,0,18,1
2007-09-11 00:00:00,2026-04-24 15:56:00,1.646,0.11,238.71,7,0,0,18
2008-05-01 00:00:00,2026-04-24 22:17:00,1.67,0.076,239.12,7,0,0,17
2010-08-27 00:00:00,2026-04-24 02:38:00,0.364,0.196,241.03,1.6,0,0,1
2010-08-02 00:00:00,2026-04-24 21:52:00,2.878,0.154,236.24,12.2,1,0,17
2007-12-20 00:00:00,2026-04-24 23:11:00,0.23,0,247.41,1,0,0,0
2009-02-19 00:00:00,2026-04-24 05:13:00,0.462,0.162,242.72,2,0,1,0
2007-01-29 00:00:00,2026-04-24 10:22:00,1.324,0,237.84,5.6,0,0,18
2009-11-04 00:00:00,2026-04-24 03:05:00,0.34,0.082,243.98,1.4,0,0,1
2008-12-01 00:00:00,2026-04-24 02:41:00,0.49,0,244.52,2.2,0,0,0
2009-11-25 00:00:00,2026-04-24 01:07:00,0.422,0.226,240.68,2,0,1,0
2008-10-20 00:00:00,2026-04-24 06:34:00,3.964,0.206,238.05,17.4,0,1,19
2007-04-07 00:00:00,2026-04-24 11:44:00,0.216,0.086,237.35,1,0,1,0
2009-05-30 00:00:00,2026-04-24 18:48:00,1.418,0,239.25,6,0,0,18
2007-10-25 00:00:00,2026-04-24 08:55:00,2.102,0.05,237.49,8.8,0,0,17
2007-05-16 00:00:00,2026-04-24 09:06:00,1.288,0,232.91,5.4,1,0,16
2008-12-06 00:00:00,2026-04-24 06:14:00,0.192,0,239.47,0.8,0,0,1
2008-09-19 00:00:00,2026-04-24 21:43:00,3.558,0,237.08,15,38,0,1
2010-02-26 00:00:00,2026-04-24 08:53:00,0.826,0,239.65,3.4,0,0,0
2009-10-01 00:00:00,2026-04-24 10:23:00,1.46,0.206,241.81,6,0,1,18
2010-09-29 00:00:00,2026-04-24 13:31:00,0.268,0.074,245.06,1.2,0,0,0
2010-02-10 00:00:00,2026-04-24 19:16:00,1.614,0.12,239.2,6.8,0,0,0
2007-11-02 00:00:00,2026-04-24 12:09:00,3.694,0.206,237.94,15.4,0,1,17
2010-02-13 00:00:00,2026-04-24 02:38:00,0.372,0.128,243.75,1.6,0,0,0
2009-02-09 00:00:00,2026-04-24 01:46:00,0.192,0,243.45,0.8,0,0,1
2008-10-02 00:00:00,2026-04-24 08:53:00,0.338,0,241.25,1.4,0,0,0
2007-03-04 00:00:00,2026-04-24 01:01:00,0.328,0.112,242.25,1.4,0,0,0
2007-10-07 00:00:00,2026-04-24 23:45:00,0.37,0.25,243.19,1.8,0,1,0
2009-05-11 00:00:00,2026-04-24 20:37:00,3.13,0.298,236.82,13.2,1,2,18
2008-04-06 00:00:00,2026-04-24 02:13:00,0.178,0,234.67,0.8,0,1,1
2008-08-13 00:00:00,2026-04-24 08:01:00,0.252,0.264,239.11,1.4,0,1,1
2009-08-24 00:00:00,2026-04-24 11:08:00,0.31,0.234,239.46,1.6,0,0,1
2009-03-29 00:00:00,2026-04-24 16:35:00,1.426,0,243.42,5.8,0,0,18
2008-03-04 00:00:00,2026-04-24 19:31:00,1.54,0.108,240.04,6.4,0,0,18
2008-06-03 00:00:00,2026-04-24 21:08:00,5.772,0,230.38,25,36,0,16
2007-01-22 00:00:00,2026-04-24 21:14:00,2.304,0.202,236.75,9.8,0,6,0
2010-05-20 00:00:00,2026-04-24 19:14:00,1.386,0.046,243.8,5.6,0,0,18
2009-10-03 00:00:00,2026-04-24 05:24:00,0.272,0,243.44,1.2,0,0,0
2008-02-08 00:00:00,2026-04-24 11:08:00,0.812,0.128,242.98,3.4,0,0,12
2010-10-27 00:00:00,2026-04-24 13:06:00,1.452,0.146,245.89,7,0,0,0
2009-02-14 00:00:00,2026-04-24 09:09:00,1.792,0.208,235.41,7.6,0,0,17
2008-12-11 00:00:00,2026-04-24 23:55:00,0.348,0.058,244.4,1.4,0,0,0
2009-12-14 00:00:00,2026-04-24 14:23:00,0.42,0.234,247.6,1.8,0,0,0
2008-09-02 00:00:00,2026-04-24 22:26:00,1.59,0,242.24,6.4,1,0,0
2008-12-25 00:00:00,2026-04-24 04:52:00,0.21,0.052,245.18,0.8,0,0,0
2008-02-06 00:00:00,2026-04-24 11:41:00,0.482,0,233.96,2,0,0,0
2007-03-08 00:00:00,2026-04-24 07:03:00,0.102,0,235.3,0.4,0,0,0
2008-06-06 00:00:00,2026-04-24 23:31:00,0.486,0,242.44,2,0,0,1
2009-07-11 00:00:00,2026-04-24 00:52:00,0.246,0,243.85,1.2,0,0,0
2009-03-13 00:00:00,2026-04-24 05:07:00,0.22,0,244.36,0.8,0,0,0
2007-09-04 00:00:00,2026-04-24 12:59:00,0.22,0,239.86,1,0,0,0
2007-09-02 00:00:00,2026-04-24 09:15:00,1.368,0.11,237.8,5.6,0,0,17
2009-08-02 00:00:00,2026-04-24 07:51:00,0.32,0.084,244.54,1.4,0,1,0
2008-03-04 00:00:00,2026-04-24 02:41:00,0.41,0.222,241.6,1.8,0,2,0
2010-02-24 00:00:00,2026-04-24 08:47:00,1.942,0.202,240.38,8,2,1,18
2010-05-23 00:00:00,2026-04-24 16:49:00,1.964,0.404,238.5,8.4,0,0,18
2008-01-30 00:00:00,2026-04-24 08:51:00,1.456,0.05,240.59,6,0,0,18
2009-07-06 00:00:00,2026-04-24 10:46:00,0.214,0,240.92,1,0,0,1
2009-08-19 00:00:00,2026-04-24 09:47:00,0.45,0.082,242.73,1.8,0,0,1
2008-11-16 00:00:00,2026-04-24 08:15:00,0.228,0,244.82,1,0,0,0
2009-06-21 00:00:00,2026-04-24 13:21:00,0.18,0,242.34,0.8,0,0,1
2006-12-17 00:00:00,2026-04-24 06:39:00,0.694,0.12,244.13,2.8,0,0,0
2009-12-01 00:00:00,2026-04-24 20:21:00,1.982,0.11,240.67,8.2,0,1,0
2008-11-26 00:00:00,2026-04-24 08:00:00,2.104,0,242.14,8.6,0,0,18
2010-05-07 00:00:00,2026-04-24 05:25:00,0.338,0.228,240.17,1.6,0,1,0
2008-09-09 00:00:00,2026-04-24 13:35:00,1.23,0,237.88,5.2,0,0,18
2007-07-19 00:00:00,2026-04-24 13:07:00,0.282,0.19,231.86,1.4,0,2,0
2009-04-06 00:00:00,2026-04-24 12:30:00,0.21,0.092,236.95,1,0,1,0
2009-07-23 00:00:00,2026-04-24 23:11:00,0.136,0,246.51,0.6,0,0,1
2008-10-23 00:00:00,2026-04-24 16:49:00,0.676,0.072,239.99,3.2,0,0,0
2010-04-16 00:00:00,2026-04-24 22:22:00,0.27,0.056,243.1,1.2,0,0,1
2010-09-29 00:00:00,2026-04-24 02:12:00,0.414,0.168,243.04,1.8,0,0,1
2008-04-08 00:00:00,2026-04-24 07:23:00,0.138,0,237.05,0.6,0,0,0
2008-04-07 00:00:00,2026-04-24 16:13:00,0.282,0.174,238.67,1.4,0,0,1
2009-04-07 00:00:00,2026-04-24 11:12:00,0.442,0.334,239.68,2.2,0,2,1
2008-11-01 00:00:00,2026-04-24 11:44:00,1.472,0.052,239.33,6,0,0,18
2010-09-16 00:00:00,2026-04-24 08:52:00,1.4,0.082,241.47,5.8,0,0,18
2009-07-30 00:00:00,2026-04-24 12:36:00,0.228,0.094,244.44,1,0,0,1
2009-05-28 00:00:00,2026-04-24 20:42:00,0.342,0.07,242.25,1.4,0,0,1
2009-10-08 00:00:00,2026-04-24 02:00:00,0.414,0.378,241.58,2.2,0,1,1
2009-09-14 00:00:00,2026-04-24 09:33:00,1.356,0.112,239.76,5.6,0,2,19
2009-03-08 00:00:00,2026-04-24 21:31:00,0.31,0.238,241.18,1.6,0,0,1
2010-04-02 00:00:00,2026-04-24 23:19:00,1.826,0.062,240.51,7.6,0,0,19
2009-03-21 00:00:00,2026-04-24 11:27:00,0.216,0,244.2,0.8,0,0,0
2009-04-14 00:00:00,2026-04-24 07:22:00,2.012,0,236.1,8.4,0,0,18
2008-03-27 00:00:00,2026-04-24 16:04:00,0.22,0,244.81,0.8,0,0,0
2008-07-13 00:00:00,2026-04-24 23:04:00,2.858,0.22,238.07,12,1,0,29
2007-06-06 00:00:00,2026-04-24 11:52:00,0.866,0.32,234.48,3.8,0,0,0
2009-10-26 00:00:00,2026-04-24 15:57:00,0.308,0.058,244.34,1.4,0,0,0
2009-11-04 00:00:00,2026-04-24 20:21:00,5.326,0.45,236.94,22.4,40,2,18
2010-01-02 00:00:00,2026-04-24 22:34:00,2.11,0.068,241.3,8.6,0,0,19
2010-05-11 00:00:00,2026-04-24 23:58:00,0.372,0.094,241.21,1.6,0,0,1
2007-01-21 00:00:00,2026-04-24 07:08:00,0.838,0.086,240.86,5,0,0,0
2007-07-07 00:00:00,2026-04-24 19:04:00,0.144,0,241.22,0.6,0,0,0
2007-12-24 00:00:00,2026-04-24 07:26:00,0.226,0,246.19,1,0,0,0
2008-06-29 00:00:00,2026-04-24 08:13:00,0.32,0.224,239.37,1.6,0,0,1
2010-11-11 00:00:00,2026-04-24 17:44:00,2.222,0,231.73,9.6,0,1,16
2009-12-22 00:00:00,2026-04-24 09:21:00,2.132,0.186,242.06,8.8,0,0,18
2010-07-06 00:00:00,2026-04-24 15:18:00,0.24,0.064,243.31,1,0,0,1
2009-11-26 00:00:00,2026-04-24 01:18:00,0.292,0.076,244.26,1.2,0,0,0
2010-07-14 00:00:00,2026-04-24 12:10:00,2.31,0.544,238.59,9.8,0,0,29
2007-08-18 00:00:00,2026-04-24 20:02:00,1.236,0.09,240.4,5,0,0,18
2010-08-23 00:00:00,2026-04-24 06:06:00,0.196,0,240.88,1,0,0,1
2010-10-01 00:00:00,2026-04-24 02:05:00,0.33,0.12,246.26,1.4,0,1,0
2008-02-20 00:00:00,2026-04-24 07:43:00,3.02,0,240.51,12.4,0,0,17
2007-07-07 00:00:00,2026-04-24 17:23:00,0.276,0.102,241.32,1.2,3,0,0
2007-05-20 00:00:00,2026-04-24 00:19:00,0.48,0,236.74,2.8,0,0,6
2008-10-05 00:00:00,2026-04-24 04:40:00,0.292,0,239.48,1.2,0,0,1
2006-12-20 00:00:00,2026-04-24 07:48:00,2.59,0.128,241.85,10.8,0,0,18
2009-12-20 00:00:00,2026-04-24 16:27:00,0.394,0.116,249.08,1.6,0,0,0
